record_id,Count (classes),Count (horses),trainer,trainers,source,horse,horses,Count (entries),rider_display,rec_id,entries,rider,entry_go_times,wec-alerts,class_oog,class_oog copy,class_results,cwf
recm5LlH0tNXEDJT0,0,1,Pamela Gomez,"[""recD8d72oDpyNe2Hi""]",class_oog,Catoki's Fly Girl,"[""recwyLEjorQH3PAo5""]",1,Campbell,recm5LlH0tNXEDJT0,"[""recHazRoKQXJgpW96""]",Campbell Lear,,,,,,
recm5bS9waZAZiTYu,0,2,Juan E. Hidalgo,"[""recWm4nXbUtPYpLCL""]",class_oog,Emyr De Launay,"[""rect9cXUJgK0Ixi8C"",""rec3jIZ1ZztAMABaX""]",0,Carlota,recm5bS9waZAZiTYu,,Carlota Padron,,,,,,
recmKdF508Few61hD,0,1,Luciano Dome,"[""recjYsJmAKVPUAG2i""]",class_oog,Neisha,"[""rec911JSQBdvmEcZU""]",1,Sarah,recmKdF508Few61hD,"[""recPT54BMP2hZ2LYD""]",Sarah Kraemer,,,,,,
recmZ39r1B0a9zA3p,0,1,Kimberly Nadler-Russo,"[""rec1yq40bnU1koghd""]",class_oog,Icandy,"[""recgUbzjjuWYQbHed""]",0,Ariel,recmZ39r1B0a9zA3p,,Ariel J. Fletcher,,,,,,
recmb5vK1TYiSD47T,0,1,Anna Christina Gansauer,"[""rect1laGmQRq2wmFo""]",class_oog,Donna Lucardie Z,"[""recV7TArveHbk3902""]",1,Francesca,recmb5vK1TYiSD47T,"[""recrjgn1n26XhdPsI""]",Francesca Chiatti,,,,,,
recmbNX4piYJQ41A7,0,1,Juan Benítez,"[""reccVab1jS62QQ5la""]",class_oog,Défi De La Roque,"[""recYi8600g3Kjc1Sq""]",1,Juan,recmbNX4piYJQ41A7,"[""recMhBycg7yN8Y4g2""]",Juan Benítez,,,,,,
recme1lRJQRYS9wIB,0,1,Rileigh Amorginos,"[""recsPLowZbvHYk4Z9""]",class_oog,Nova Rain,"[""recqc6bgOPMKQ7Oub""]",1,Lilly,recme1lRJQRYS9wIB,"[""recCY7zbeSXS3tfDd""]",Lilly Bradish,,,,,,
recmkwpSa6JYJNHCD,0,1,Taylor Manning,"[""recdHGo38u6gzbP2H""]",class_oog,Limerick,"[""recetc9kQtuflj67j""]",2,Taylor,recmkwpSa6JYJNHCD,"[""rectwreYfKfGgUoW4"",""recVWFdI1DsDCkv3m""]",Taylor Manning,,,,,,
recmwUUHA0wfJfA8y,0,1,Debra L. Ward,"[""recp8AfepuIJngrGM""]",class_oog,Tavish,"[""recA1M889R2eXkTtW""]",0,Cinthia,recmwUUHA0wfJfA8y,,Cinthia Ane' Mcgreevy,,,,,,
recmy93tzMkYZukPY,0,5,Bryce P. Richardson,"[""rectIwXBJfkrEAaOG""]",class_oog,D'Or E'cureuil,"[""recubqQL0uQIwSTxp"",""recBjz5bfMTj6Kszj"",""recDToNbMNma9p8mG"",""recalUO9JWVQ9R4oD"",""recW0GoCQ4adET3oP""]",4,Bryce,recmy93tzMkYZukPY,"[""rec3MT7xCq5XAhkoB"",""reczI8T7J4s9G4bdJ"",""recAlA8aDSqItWKLd"",""recbKbRy6uWOYVoxn""]",Bryce P. Richardson,,,,,,
recn0NKepR3DQJiul,0,1,Pamela Gomez,"[""recD8d72oDpyNe2Hi""]",class_oog,Lucas 274,"[""recBR3esuqrcgEdbZ""]",1,Valeska,recn0NKepR3DQJiul,"[""recKi6qUvYh12cWYj""]",Valeska Furlong,,,,,,
recn0cD6aeT6wfqk1,0,2,Ryan Michael Genn,"[""rec1uM1UghdnlA4Hq""]",class_oog,Conlando 55,"[""recTnId0UeHKnUWU7"",""recP7qIG6WE3TdbL7""]",2,John,recn0cD6aeT6wfqk1,"[""recl8AF6ygtIXoyFP"",""recKvCPQXpkZxHALi""]",John M. Struzzieri,,,,,,
recnA20IykjkAhaF3,0,1,Rob Billings,"[""recHNjiHOpvxP5N0r""]",class_oog,Jolita,"[""reczIdfmLplrXpAaG""]",0,Rob,recnA20IykjkAhaF3,,Rob Billings,,,,,,
recnHmk4TDLEAymHK,0,1,Daniela Roy,"[""rec2F4zRJZGDzG0M2""]",class_oog,Out Of The Blue,"[""reclEAQfewD0vwoWG""]",0,Daniela,recnHmk4TDLEAymHK,,Daniela Roy,,,,,,
recnQD0owI3kUe0KE,0,2,Grant Seger,"[""recHqozruF4gofU4W""]",class_oog,Kunigunde,"[""rec53tkcNQCCfVzWy"",""recmEzthPtDrDagrd""]",2,Grant,recnQD0owI3kUe0KE,"[""recSzFNwry2qPWwVo"",""receaM2LKpNAV1WIS""]",Grant Seger,,,,,,
recnWmZ9TpWY6ilZ6,0,1,Cristobal Castro,"[""recXyfjbTanYPcKpl""]",class_oog,Joaquin Daloubet,"[""recKlZ3FPc3vEr5AR""]",0,Cristobal,recnWmZ9TpWY6ilZ6,,Cristobal Castro,,,,,,
recnaYU8vPhsPNIdN,0,1,Dawn Hersey,"[""recXocXm551bESpPa""]",class_oog,The Getaway Car,"[""recn8gYamWYp8ozlT""]",1,Anna,recnaYU8vPhsPNIdN,"[""recIypiFssfzPh7qm""]",Anna Scott Ault,,,,,,
recnfQrsqInUBQK5e,0,1,Ben Taylor,"[""recmTGLWfZLnyH6TK""]",class_oog,Jason Brown,"[""recBwBJO5n5suc2QO""]",1,Flavio,recnfQrsqInUBQK5e,"[""rec7Xhy1diC2mfn1j""]",Flavio Montenegro,,,,,,
recnnh5mz9woQxU4M,0,1,Matt Martin,"[""recRnYU8EgCMCN4Tl""]",class_oog,Lagoya Du Trefle,"[""recuMLwBWLETsRHXU""]",0,Hannah,recnnh5mz9woQxU4M,,Hannah Eddlemon,,,,,,
recnpNZ5EJQ6vUwD4,0,1,Kathryn Delaney,"[""recpwhIril531ls02""]",class_oog,Kennedy,"[""recJVg3nk3gtSYaoh""]",0,Brooklin,recnpNZ5EJQ6vUwD4,,Brooklin Hernandez,,,,,,
recnq0SxsppmltiqF,0,5,Addison Reed,"[""recRlcCb6UzGjsfM8""]",class_oog,Goliath,"[""recZcsDc9yOj8N5YQ"",""recQZMEffGo1OFwVA"",""recZsIGQ0PoTXc8ed"",""reciI926KiVz5gnZS"",""reczMCXVX6itjFoKW""]",6,Addison,recnq0SxsppmltiqF,"[""rec5WKbSvvNAIspHS"",""recw6zyhFDji5ixp0"",""recyvOQBUftNZ9zAB"",""recslqd83nSNdxImJ"",""recckZ7igwuvZmixO"",""rec0on3YwJxmy4UfE""]",Addison Reed,,,,,,
recnzaHCIumNpAjr4,0,1,Daniela Roy,"[""rec2F4zRJZGDzG0M2""]",class_oog,Celine Db Z,"[""reclqu43uXHbMrx2f""]",1,Mia,recnzaHCIumNpAjr4,"[""recQUJzVTnwF3CiJW""]",Mia Felipe,,,,,,
reco40AZFnYO1VXuv,0,2,Juan A. Rodriguez Silva,"[""reclu4ZfxeCUoDgLA""]",class_oog,Maestro B,"[""reczlO7zt5p3c8Oln"",""recjEvH2m9ExFKVtu""]",2,Diego,reco40AZFnYO1VXuv,"[""reccwbe0M6JlsdOvR"",""recAvz0vP9muqD2vt""]",Diego Loria,,,,,,
recoCynxHbGtrr4vn,0,1,Jake Evans,"[""recSXiCPwDmQ76cuQ""]",class_oog,Casino Royale,"[""recjGrn0NQ8IWILKN""]",1,Jessin,recoCynxHbGtrr4vn,"[""reck7F7nbuJr5D50O""]",Jessin Blossom,,,,,,
recoEG978VWcbWV8X,0,4,Lauren E. Hough,"[""recHOKa6KSlvHuryw""]",class_oog,Isla De Coco,"[""recgEUtWn3Fw94C4d"",""recLFC3oXN6C15kPh"",""rechCAfXsR3JC802Q"",""recdcAISh4VE45m8T""]",4,Lauren,recoEG978VWcbWV8X,"[""reccII7BFSPqJETYJ"",""recJJuRLOBAHL5kcg"",""reczYd1rBRl9hCVoM"",""recS0Uh8pIAsXEauR""]",Lauren E. Hough,,,,,,
recoIRjDD1WpA7gR6,0,3,Pamela Gomez,"[""recD8d72oDpyNe2Hi""]",class_oog,Hollywood V,"[""recgYzE3cfeu2zM0T"",""recKPwMo65WuklKYc"",""rechmrDoDDBkCePGk""]",3,Amanda,recoIRjDD1WpA7gR6,"[""recYPwPcWiti4adUl"",""reccTSAFpxDh2s7Ho"",""recg8icWIBxr0wkbY""]",Amanda Gomez,,,,,,
recoNEIuUpTxc4I4q,0,1,Daniela Roy,"[""rec2F4zRJZGDzG0M2""]",class_oog,La Fe Frontera,"[""recGIs38pm2C2QgQ5""]",1,Cat,recoNEIuUpTxc4I4q,"[""rec1b3XnJ0xwpUVVO""]",Cat Zampieri,,,,,,
recoNjZbKwEyCsnDR,0,2,Linda J. Grover,"[""recHszNt2lKTJ3vFH""]",class_oog,Grand Colbert Rtg,"[""rec6qDvTz921w3o0j"",""rec00Fj6xlDAaiNAv""]",2,Ariane,recoNjZbKwEyCsnDR,"[""recHyHhVdVkhcmkRB"",""recGUgEWq3kKZIevT""]",Ariane Harris,,,,,,
recoZrUYI8oPw5BWZ,0,1,Matt Martin,"[""recRnYU8EgCMCN4Tl""]",class_oog,Joylon Gb,"[""recMmwA2xAw6AoAk9""]",0,Eva,recoZrUYI8oPw5BWZ,,Eva Bernstein,,,,,,
recoi16CYNCvdlZJc,0,1,Katlynn Butler,"[""recmCyrv5t0l7hgsj""]",class_oog,Mugano D'augustijn Z,"[""rece0DhytDlw4e0sY""]",1,Chiara,recoi16CYNCvdlZJc,"[""reclDGIaFrwuPh5vb""]",Chiara Zuccolotto,,,,,,
recoplw0C0H8tom54,0,1,David Cameron,"[""recV9UeEpcw6UDEM9""]",class_oog,Global Ph Cocofino,"[""reccKdWlsiElejWlP""]",2,Tyla,recoplw0C0H8tom54,"[""rec0toyPx9achffXl"",""recAJVmuF07Cg84od""]",Tyla Hackett,,,,,,
recpClmYzvicJYruv,0,1,Mari Gromkowski,"[""recQexushi8p8Xgll""]",class_oog,Khan Of Ballmore,"[""recsfWRQp1NAMI84S""]",1,Mari,recpClmYzvicJYruv,"[""recMHkHP94rBg1MfE""]",Mari Gromkowski,,,,,,
recpHNIIZeH8CbPqR,0,3,Stephanie Frey,"[""recGQXJ8M2eFcl9W7""]",class_oog,Hello Sunshine,"[""recVE5kGhU5yMjfLG"",""recUvD1yESiPqktoj"",""recrg7jvbqnlTihd2""]",4,Stephanie,recpHNIIZeH8CbPqR,"[""recAh6G3L98CK7aqL"",""recAAbnrLYYBRf9jM"",""rec7HGhhxy0VcsvHr"",""recC2byGBYCvuxEuU""]",Stephanie Frey,,,,,,
recpSVfbFbwfpYVBj,0,1,Gonzalo Guevara,"[""recz26WUGKrF94984""]",class_oog,Ewsz Omega,"[""recpEbQzKb7dtqXA1""]",1,Gonzalo,recpSVfbFbwfpYVBj,"[""rec9OpY0lz1fUBcMR""]",Gonzalo Guevara,,,,,,
recpd7J1VrCuAvmcO,0,1,Antonio J. Martinez,"[""recoIakTck18pHikM""]",class_oog,Rondalla Ls,"[""recy8VGxB6nnff0YY""]",1,Victoria,recpd7J1VrCuAvmcO,"[""recEYzAWJtKTMKxhT""]",Victoria Fazio,,,,,,
recpgVv0PoTAjefFa,0,1,Anne L. Bingler,"[""rec3S9KikkQrKgX8L""]",class_oog,Airway Semilly,"[""reccYIQBX3mYMUiWX""]",1,Ella,recpgVv0PoTAjefFa,"[""recc51YkKZgpedrZ0""]",Ella Walker,,,,,,
recpjb54dkhaQrJ0b,0,1,Terry Gonzalez,"[""reci3OiwSw0ssqcKI""]",class_oog,Cecilija,"[""recDd5py01cZ4e59W""]",1,Tyra,recpjb54dkhaQrJ0b,"[""recFWVWeiAyXXNZ1q""]",Tyra Cleary,,,,,,
recpk7RlPXXrhJUrR,0,1,Katie Moniz Floyd,"[""recPMskDVL2pcUFPb""]",class_oog.php,Sensation Of The North,"[""reciEQm0pcA5QOO2R""]",1,Janice,recpk7RlPXXrhJUrR,"[""rec0k3WZoyAveK1JI""]",Janice Varandas,,,,,,
recprk8Tvo9TV0dFe,0,2,Robert P. Stucky,"[""reclHVeeKHQlhkXJF""]",class_oog,Outlaw,"[""recxnIYbYxrikzrhd"",""reczWdmIcfyHmfZR9""]",2,Robert,recprk8Tvo9TV0dFe,"[""rec3bLIGAk2dqZnDe"",""recs4QUdI17DyVMJz""]",Robert P. Stucky,,,,,,
recps55oii224WXAJ,0,1,Robert P. Stucky,"[""reclHVeeKHQlhkXJF""]",class_oog,Outlaw,"[""recscHPErwaxpSmXZ""]",1,Isabella,recps55oii224WXAJ,"[""recIlgMW1ejpGgIE3""]",Isabella Agliano,,,,,,
recq3Kwj7QfrgwWtt,0,1,Matthew Le Master,"[""recN9E8BVaEfvKU1x""]",class_oog,Comme Il Hero Z,"[""recRQAnDUUMqYpinp""]",0,Cathy,recq3Kwj7QfrgwWtt,,Cathy Kubacak,,,,,,
recqHIOykXcWkBlKs,0,1,Sydney Rowland,"[""recFsMRQIqS8lWRWR""]",class_oog,Ici,"[""recCmoVpLN0IM1Tfx""]",1,Jake,recqHIOykXcWkBlKs,"[""recxfeSSIkc6ZVnCZ""]",Jake Endicott,,,,,,
recqOxxtUOYT72PUN,0,1,Stephen Dicarlo,"[""recupQMhsCpx3otEi""]",class_oog,Himalaya,"[""recZwdr1WNsoE1roP""]",1,Kimberley,recqOxxtUOYT72PUN,"[""reco5YOoGE2hQYgsK""]",Kimberley Pickens,,,,,,
recqbxVBgZQBatkFP,0,2,Dawn Hersey,"[""recXocXm551bESpPa""]",class_oog,Childhood Dream,"[""recHwsdhFA15JNAKv"",""recoS14KkrnhCVPtY""]",1,Jackie,recqbxVBgZQBatkFP,"[""rectPDx3d1SOQkKUB""]",Jackie Sawyer,,,,,,
recqkcALf0KGMSP5o,0,1,Lindsay Barrack,"[""recHOVfz50z5VV3gG""]",class_oog,Caans Navy Blues,"[""recJRQhx8aHH6mW4q""]",1,Maddie,recqkcALf0KGMSP5o,"[""recXBVUKO7zxFbwbX""]",Maddie Yarborough,,,,,,
recqsQJCmH0zsgQee,0,1,Kim E. Burnette,"[""recq5CHnS6h3E8w58""]",class_oog,Carli De Sabette,"[""recmByhMYQnxjwoVz""]",1,Vannakay,recqsQJCmH0zsgQee,"[""recxrdRq2KHam1QlL""]",Vannakay Hurnevich,,,,,,
recqv4i5FTWrNGQSF,0,1,Stacey L. Reser,"[""recdxilKHsN0qZ3Fz""]",class_oog,Missy Vd Vosberg,"[""recbSG4mvquviY4nI""]",0,Stacey,recqv4i5FTWrNGQSF,,Stacey L. Reser,,,,,,
recqv8mkyhPNuHHzH,0,1,Lia Screnci,"[""rec0eBWOxYRez99HS""]",class_oog,Clear Advantage,"[""recooivIxvDUGq9un""]",0,Andrea,recqv8mkyhPNuHHzH,,Andrea Hirsch,,,,,,
recr07kSQUFbPxfgq,0,2,Juan M. Bolanos,"[""reciQqSfWbMiP5zxf""]",class_oog,Oakland,"[""rectJ4Kl2U9bg4i6N"",""recgWglFhSMUK66Pk""]",2,Belen,recr07kSQUFbPxfgq,"[""recp6b51kUAbyMUJm"",""recIhMfEjFOm4OBbI""]",Belen Guarderas,,,,,,
recrBFGCYWQJ3r8F0,0,1,Kris Killam,"[""recu6ryZgZnbr8Vbq""]",class_oog,Cicero Hs,"[""reccfkrXWlVOJsDCJ""]",1,Audrey,recrBFGCYWQJ3r8F0,"[""recPkfOIzHbqYJLLy""]",Audrey Muscari,,,,,,
recrFCA3KOnHIR0dX,0,1,Kimberly Nadler-Russo,"[""rec1yq40bnU1koghd""]",class_oog,Lance Van't Roosakker,"[""rec7U6MZ2RuK9M4Ni""]",1,Lola,recrFCA3KOnHIR0dX,"[""rec8dxdOus0dlQQON""]",Lola Reardon,,,,,,
recrHYQZEkbg68kV9,1,2,Alan Korotkin,"[""recFIHTcArQhILyAc""]",class_oog,Curtis 89,"[""recunj24PlGBaPYhL"",""recD3ADwwji0FNRtM""]",2,Josephine,recrHYQZEkbg68kV9,"[""rec8djTKCR8X4DavJ"",""recqPmHb1W2pXL1PF""]",Josephine Demmo,"[""recUPiFxRV5IwTSfo""]","[""recifl2YGh8xWuX9n"",""recN2vhwD1KUrCMSv"",""recDctGZg2fgZ7HXL""]","[""recGCI5hHyLRdjFl5""]","[""recJrnZsZVka7MfbC""]","[""reccMU1QmTRnLdELe""]",true
recrRxrDU3Bbz5Yce,0,1,Mario Garcia,"[""recgLDs1PX5pujyno""]",class_oog,Gossip Girl,"[""recYPkFgga1tlZ3bX""]",0,Kelly,recrRxrDU3Bbz5Yce,,Kelly Saporito,,,,,,
recrV61WHjIJdaJga,0,5,Jelmer Hoekstra,"[""recqI6AanH1zv5CGV""]",class_oog,Delando De St Leger,"[""rec2x3QeQSxKezjPQ"",""recErv7pTR8z8H9yo"",""recKwNe2RY4I0QT0f"",""recN3lMWufee0zhr2"",""recRIudmPRp5zfskQ""]",5,Dorothy,recrV61WHjIJdaJga,"[""receQTRxo3VWVmZvb"",""rectj1icJwe5T3DsL"",""recRJcobFH0FGTx45"",""recAGLH2rzPGwpBsz"",""recNfeoH2LrS54hVE""]",Dorothy Douglas,,,,,,
recrVgVphGg6JJy1k,0,4,Juan A. Rodriguez Silva,"[""reclu4ZfxeCUoDgLA""]",class_oog,Vdl Friedakilly R Z,"[""recBOgKghLw1CwsWm"",""reczFaiEy9Uvkjecl"",""receM8cfoXelxadIa"",""recXm58xwl7RlaWX5""]",4,Ana,recrVgVphGg6JJy1k,"[""recLtTlkSqGBDbkyM"",""recEtrgSLDlku4M8H"",""recJQOMHixtKzkxGz"",""recL79rQFdXMiytEa""]",Ana Sofia Rodriguez,,,,,,
recrf7PgKC15AUlP3,0,1,Morgan Taylor,"[""rec0wCs5ZzmAW8kSL""]",class_oog,Quido,"[""rec8d4baTtu7H8kBN""]",1,Reya,recrf7PgKC15AUlP3,"[""rec2ycsr5WvP5uEld""]",Reya Popat,,,,,,
recrkiIsEe2KF5z4b,0,1,Kaleigh Holroyd,"[""recYHLnLkBMV7NSqx""]",class_oog,Jim,"[""recqYnDZ1ONuBv3OS""]",1,Kaleigh,recrkiIsEe2KF5z4b,"[""recoy0U7Ey6vMbpPP""]",Kaleigh Holroyd,,,,,,
recrnFLPKd1yT29th,0,5,Troy Linback,"[""recuRmh8EsUEag8cU""]",class_oog,Khinula Wb,"[""recFPMUKEJTA0OzQq"",""rechtnG0yLtLq7VwU"",""rec32RCk5pszC9arn"",""recL88Bbs4q2A0mt8"",""recYVyYHDs2ANF8Gk""]",5,Laura,recrnFLPKd1yT29th,"[""recEoFwhtXkzQI3E6"",""recrOYFqsYdfrWENu"",""recsNZqumTeVwS3r6"",""recfrkI5ncUSGzaDn"",""rec54UCrRRaZybrzs""]",Laura Linback,,,,,,
recroSHpES6tulq9z,0,3,Lukene Arenas,"[""recIkAyumy88qaBpt""]",class_oog,Una Beretta,"[""recVghcz9REYH8ST0"",""recJHkuPSZoICp8ZB"",""recjR2N3SPxNow8pS""]",3,Lukene,recroSHpES6tulq9z,"[""recCKsDYIvnhxHHYi"",""recewHW8INK4Tj9yE"",""reclWybHblGXd0Tm1""]",Lukene Arenas,,,,,,
recruAjwKHbVtAngD,0,1,Gianni Gabrielli,"[""recBAzsT29cV74CnZ""]",class_oog,Unstoppable,"[""recB7ZuvjdCfzUk9x""]",1,Brielle,recruAjwKHbVtAngD,"[""recY5sI1UZ86CydL8""]",Brielle Watkins,,,,,,
recrvwnO1g9OSNswQ,0,2,August Torsilieri,"[""recel7Tui1CFiT95R""]",class_oog,Excel Star Fair Play,"[""rectHBnH1Nu3Ww60X"",""recgceKiO39pf6cFr""]",2,Alexandra,recrvwnO1g9OSNswQ,"[""recINCGddD6yZMriD"",""rec1RAmQjCfnJ2wyW""]",Alexandra Hird,,,,,,
recrxStYnnbtC31mN,0,4,Selcuk Koksalan,"[""recuv8jdRvTVv1a9Z""]",class_oog,Montecristo,"[""recspXJh5ZmHvnhFj"",""recaQ8dhzivxw7nNi"",""recdKo4lxtGydm0Wa"",""recwbK8BKyykjODJ7""]",4,Selcuk,recrxStYnnbtC31mN,"[""recPqk1gcpeR3OmWa"",""recVbTvLpQcgnDCW8"",""recJ2N6GUDzAQ66R5"",""recqvsikbAFYAqlpk""]",Selcuk Koksalan,,,,,,
recs2gLHCw8SRWe3a,0,1,Declan Egan,"[""recGOZOt71dcEAmvp""]",class_oog,Fleurescent,"[""recUda8OFNW9JzrXa""]",1,Christine,recs2gLHCw8SRWe3a,"[""receyJ4kFtolZYR1u""]",Christine M. Reilly,,,,,,
recs9meILMT15Y84h,0,1,Jacqueline Steffens Daly,"[""rec3YjZUNtuqDJ0nC""]",class_oog,Wineham,"[""recy0wCuJO1oDY3l0""]",1,Danae,recs9meILMT15Y84h,"[""rec7TuJvn6kKhK8Rb""]",Danae Oliveri,,,,,,
recsO1C4R1X36JbFl,0,3,Conan Conway,"[""recS9EfEO0iZet31e""]",class_oog,It Is West,"[""recSHkoqwTDCG2atQ"",""recjifjHem7ahuGkr"",""recvvgvQ5dYB54Hir""]",3,Rebecca,recsO1C4R1X36JbFl,"[""recxVD0nzlj8GuBu7"",""recPerTCQD2I9qkKg"",""recuSzIZFy4vBG8jp""]",Rebecca Conway,,,,,,
recsOmoDFyGYzdjTp,0,1,Alyssa Amberge,"[""recbHXO4TfreVzAVE""]",class_oog,Kilenka Gl,"[""rec8WmfMN2mlzEC3P""]",1,Alyssa,recsOmoDFyGYzdjTp,"[""recKzDfntCx1MMtAY""]",Alyssa Amberge,,,,,,
recsZWzfb3MPtdoRj,0,1,Ben Taylor,"[""recmTGLWfZLnyH6TK""]",class_oog,Norton Vdl,"[""reckSqNZefX2hmsOE""]",1,Abby,recsZWzfb3MPtdoRj,"[""recvmrYoAgi0HWS1H""]",Abby Grabowski,,,,,,
recsfAA9iVQUzRFfI,0,2,Danielle Platt,"[""recZ3kmzycB7xwLfv""]",class_oog,Excel Star Herald,"[""recq8vnN5j0kLEtlM"",""rectXMsn4mDd9e0d5""]",2,Danielle,recsfAA9iVQUzRFfI,"[""recdWBkutEkpHaYZ3"",""rec8dMmNDSdG203Mw""]",Danielle Platt,,,,,,
recsnjYEp1bn5r3eT,0,2,Kyle Dewar,"[""recVsz59iVCmUI0Nu""]",class_oog,Scenorrado Vd Hunters Z,"[""reca2XVJh3iFLh3PL"",""recyC7ydh4ywKEoD5""]",2,Madison,recsnjYEp1bn5r3eT,"[""recKZtBqdXWSfdJP3"",""recRpw1ZxUCf8j6jG""]",Madison Wayda Smith,,,,,,
recsoGpzF7G0PjVs0,0,1,Raishun Burch,"[""rec5VNiNYnXVAnanj""]",class_oog,Neon Spotlight Z,"[""recSZXzYo2rEIrwR9""]",1,Ameera,recsoGpzF7G0PjVs0,"[""recoiKpT2bIqQtXt6""]",Ameera Chin,,,,,,
recsqboni2em23Dth,0,4,Clark Montgomery,"[""recXxIrcwPWBKHaoC""]",class_oog,Online,"[""recHRYBwO3bICm8zy"",""recDFUDVH3lI7ARxv"",""recEAtZEa8uNj2U9E"",""receNGgJSb6mqPb61""]",4,Clark,recsqboni2em23Dth,"[""recJK0GVhpxF0XD36"",""recKahgfXa7xbeZ1t"",""recOj7oe5IWRqLGu4"",""recSOPFK4Hu983pbP""]",Clark Montgomery,,,,,,
rect03lMQpTFAs8ti,0,1,Patrick R. Wilcher,"[""recU1AQcmSYuCkBtn""]",class_oog,Psj Hana 6,"[""recdRWGWP6pPjT9Vv""]",2,Elin,rect03lMQpTFAs8ti,"[""recJ4NWtwjlgWB5Zp"",""recNKgqZa5hxOLbfq""]",Elin Mossberg,,,,,,
rect52uOzyzLMjX4S,0,1,Spencer Brittan,"[""recqByBk0EpjI9rLn""]",class_oog,Fc Sensational,"[""reczPLJAzsLXLKSjW""]",1,Bianca,rect52uOzyzLMjX4S,"[""recfOfSlCckrsYl0H""]",Bianca Renard Roth,,,,,,
rectBTk6pw8bsCI9z,0,1,Gianni Gabrielli,"[""recBAzsT29cV74CnZ""]",class_oog,Charme Z,"[""rec4o1gsPCeD8j1G5""]",1,Elizabeth,rectBTk6pw8bsCI9z,"[""recNx8OaYNInxl0xh""]",Elizabeth Epstein,,,,,,
rectCb1wW269hD03a,0,1,Maisie Wagner,"[""recWddmd29X3mTMwN""]",class_oog,Changes In Latitude,"[""recUOPrPt8hqx9T2P""]",1,Clara,rectCb1wW269hD03a,"[""rec07FCmE0osOA0Z0""]",Clara Sipple,,,,,,
rectHI2mQe5r1di42,0,1,Kimberly Nadler-Russo,"[""rec1yq40bnU1koghd""]",class_oog,Icandy,"[""recgUbzjjuWYQbHed""]",0,Sophia,rectHI2mQe5r1di42,,Sophia Myers,,,,,,
rectJZmU38sTYCk2K,0,1,Camille Maynard,"[""receCZCsNdOQDE9z9""]",class_oog,Billy Snowdonia,"[""recmAyvq0naXRkh8r""]",0,Gabriella,rectJZmU38sTYCk2K,,Gabriella Rivera,,,,,,
rectLFrMEjn7PuMvr,0,1,Katie Moniz Floyd,"[""recPMskDVL2pcUFPb""]",class_oog,Kalipso,"[""reciDl1LwDLLI8xUE""]",1,Katie,rectLFrMEjn7PuMvr,"[""recb9c821crhAUlDV""]",Katie Moniz Floyd,,,,,,
rectP0g6k2KgWDlqi,0,1,Juan Benítez,"[""reccVab1jS62QQ5la""]",class_oog,Cobalou 3,"[""recAkwy9NCpBgDMK8""]",1,Stephanie,rectP0g6k2KgWDlqi,"[""recHCgUvTLCR9Vd64""]",Stephanie Ezzo,,,,,,
rectQMRKMJcOriLlq,0,1,Juan A. Rodriguez Silva,"[""reclu4ZfxeCUoDgLA""]",class_oog,Harmonie,"[""recVImaiqCuKmMvlj""]",1,Tiffany,rectQMRKMJcOriLlq,"[""rectDIaOKW17DJty7""]",Tiffany Townson,,,,,,
recteKVeDnmWYvJOn,0,1,Laura Gaither,"[""rec0OHl8PfuMKFsyt""]",class_oog,Geisha D'agenais,"[""recZUPNBMf7ebTNd4""]",0,Andie,recteKVeDnmWYvJOn,,Andie Ulrich,,,,,,
rectjEJjeGHseZX7L,0,2,Jelmer Hoekstra,"[""recqI6AanH1zv5CGV""]",class_oog,Lady Castle,"[""rectwJW7XizJzICCx"",""recSuGiwpmYEjdjVJ""]",2,Emma,rectjEJjeGHseZX7L,"[""recO1lIzShqVic8Dq"",""reclctOBnLLxmyn46""]",Emma Brody,,,,,,
rectkaEQRoM6ggO0b,0,1,Jessica Cross,"[""recUpaBE2IKFd0lXw""]",class_oog,Naton Wi Ro Z,"[""recBmww7UNikgcKTQ""]",0,Jessica,rectkaEQRoM6ggO0b,,Jessica Cross,,,,,,
rectmEwV3h7WWAyp8,0,1,Bibby F. Hill,"[""rechIeLAeG0AY6zFc""]",class_oog,Crown,"[""rec6WumYeeHe2GHQM""]",1,Sofia,rectmEwV3h7WWAyp8,"[""rec4xJM8MrD8yzusL""]",Sofia Fayad,,,,,,
rectoBj1C2z2vZ4HO,0,2,Michael J. Mccormick,"[""recNsOB5RbtRbnQ37""]",class_oog,Mtm Drop The Mic,"[""rec1EOByWSknpJYZS"",""recbURFrtTX0bnncK""]",0,Michael,rectoBj1C2z2vZ4HO,,Michael J. Mccormick,,,,,,
rectqhcQlWXJdiaxl,0,1,Antonio J. Martinez,"[""recoIakTck18pHikM""]",class_oog,Vaillant Fz Rwb,"[""recs9DSv3Tk1IG7fM""]",1,Katherine,rectqhcQlWXJdiaxl,"[""recLruOIbdzzznMUu""]",Katherine Brinkmann,,,,,,
recttOL5rZHf8hkjV,0,1,Jennifer Strickland,"[""rechnMyqDMI94XcqU""]",class_oog.php,Relevé,"[""reciOoxxjbSENoZqK""]",1,Katelyn,recttOL5rZHf8hkjV,"[""recYJFZqSSjmkiNKU""]",Katelyn Martin,,,,,,
