record_id,entry_no,rec_id,Created,horse,trainer,horse_display (from horses),horses,source,rider,riders,rider_display (from riders),trainers,trainer_display (from trainers),barn_name,entry_go_times,wec-alerts,class_oog,class_oog_staging,get_orders,get_rings,class_results,get_rings 2,get_orders 2,wec_entry_comments,wec_class_comments,wec_comment_presets,wec_question_templates,wec_sessions,wec_comments,wec_ring_checkins,waze_users,wec_observations,wec_ring_comments
recmG8pUBon6HR51g,227,recmG8pUBon6HR51g,2026-06-16T03:40:07.000Z,Sandenal,Alan Korotkin,"[""Snoop""]","[""rec3MWCiCIZo2sLcW""]",class_oog,Tanner Korotkin,"[""rececJFgkUViuuW0F""]","[""Tanner""]","[""recFIHTcArQhILyAc""]","[""CWF""]","[""Snoop""]","[""recopPb5O7BLi19hn"",""rec7OoZjWiOZnHtgi""]","[""recwkjpihdathU55b"",""rectaSaWiY7gWtcCa""]","[""recSvPbVVh1AvvyHU"",""recRYCRP9qhSCp1Ha"",""recGArGKGGvff1tJI""]","[""reclEISXCY77qdhNc"",""recM3iEQkS1nFLPKH""]",,,,,,,,,,,,,,,
recmJGAQaVFIet5vD,2160,recmJGAQaVFIet5vD,2026-06-12T17:24:28.000Z,North Shore Hal,H Dougl Schreiber,[null],"[""recD8jCi0q5mMW8MU""]",class_oog,H Dougl Schreiber,"[""recenZm3fZa4dmtCi""]","[""H""]","[""reckydHWVV9YphkZt""]",,,,,,,,,,,,,,,,,,,,,
recmKmpLlRO8FJeAZ,2771,recmKmpLlRO8FJeAZ,2026-06-18T15:48:33.000Z,Tully Lark,,[null],"[""recEUIHd3n7W5YF6s""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
recmO75fAMLAZyXbH,1978,recmO75fAMLAZyXbH,2026-06-11T11:39:21.000Z,Secret Affair,Stephanie Free,[null],"[""rechGbAIoLkxWjhRS""]",class_oog.php,Cindy Secret,"[""rec6aVGZIUskBZGZL""]","[""Cindy""]","[""recBVRfeR9i4COiwE""]",,,,,,,,,,,,,,,,,,,,,
recmPbLSRxfN8A94K,1996,recmPbLSRxfN8A94K,2026-06-09T23:09:50.000Z,Thor Jr,Sharn L. Wordley,[null],"[""recsYiWOvwCWUePvo""]",class_oog,Ali Arbabi,"[""recPtl3r1mpHxJ3g7""]","[""Ali""]","[""recqmThVFmsIM6E8t""]",,,,,,,,,,,,,,,,,,,,,
recmPbUNYeendKqzd,1091,recmPbUNYeendKqzd,2026-06-11T11:39:23.000Z,Going For Broke,Alison Jones,[null],"[""reczfZP6RVJ109fPM""]",class_oog,Emma Parker,"[""recukBaoFzRGru2uh""]","[""Emma""]","[""reccPpBL4rQYdBMJP""]",,,,,,,,,,,,,,,,,,,,,
recmVUp383DmNilwm,1846,recmVUp383DmNilwm,2026-06-09T23:09:50.000Z,Carlos He’las,Heather Dayner,[null],"[""rec2vOhNZaYaDdTNa""]",class_oog.php,Evana Somareddy,"[""recuyfo3nv68HVefs""]","[""Evana""]","[""rectbL4oLPTwFxdNp""]",,,,,,,,,,,,,,,,,,,,,
recmZqCDdrzOipU6k,1756,recmZqCDdrzOipU6k,2026-06-12T17:24:28.000Z,Virella,Cynthia D Mesker,[null],"[""reclV7zcsVC6LyF4i""]",class_oog.php,Cynthia D Mesker,"[""rec7QKqlsRrCcs4Rd""]","[""Cynthia""]","[""recj1mtC1YuSuggTF""]",,,,,,,,,,,,,,,,,,,,,
recmbLe9gjwLn55mt,2097,recmbLe9gjwLn55mt,2026-06-09T23:09:50.000Z,Cleveland 42,Isaac Leffkowitz,[null],"[""recAhS04AxFaq6eTd""]",class_oog.php,Isaac Leffkowitz,"[""rec5eeBOUY791C5bu""]","[""Isaac""]","[""rec7ppaIMqZuirHoA""]",,,,,,,,,,,,,,,,,,,,,
recmfTI0Mzxvlh9zu,2212,recmfTI0Mzxvlh9zu,2026-06-12T17:24:28.000Z,Down To A T,Katey Grau,[null],"[""reczBEt2gEuEl5L3m""]",class_oog.php,Annie Cooper,"[""recXpyTqK11X414vG""]","[""Annie""]","[""recWymhFUK9NTB49o""]",,,,,,,,,,,,,,,,,,,,,
recmjA8gjfJK5IuQR,2210,recmjA8gjfJK5IuQR,2026-06-13T01:35:34.000Z,Ascott,Katey Grau,[null],"[""recXMgU3zzkFu9BYa""]",class_oog,Currie Cooper,"[""recuLEaHKZQRPR6B6""]","[""Currie""]","[""recWymhFUK9NTB49o""]",,,,,,,,,,,,,,,,,,,,,
recmlfR0dYooBb4oc,1322,recmlfR0dYooBb4oc,2026-06-11T11:39:25.000Z,Top Shelf,Camille Maynard,[null],"[""rec0q9AnNY7TdrcJG""]",class_oog.php,Camille Maynard,"[""recYuW2sDtfJ70Oph""]","[""Camille""]","[""receCZCsNdOQDE9z9""]",,,,,,,,,,,,,,,,,,,,,
recmm15yWyhSwlMBk,1467,recmm15yWyhSwlMBk,2026-06-19T14:39:36.000Z,Ask Nicely,,[null],"[""rec6I0rEsGshJT6Cr""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
recmnSL3EzVstxiPe,113,recmnSL3EzVstxiPe,2026-06-09T23:09:50.000Z,Arezzo Z,Juan M. Bolanos,[null],"[""recvUoq0yPK0NiND5""]",class_oog.php,Juan M. Bolanos,"[""reckMRVODtVnrCtbb""]","[""Juan""]","[""reciQqSfWbMiP5zxf""]",,,,,,,,,,,,,,,,,,,,,
recmwSV8aoUmWPYJS,2864,recmwSV8aoUmWPYJS,2026-06-09T23:09:50.000Z,Dominator Touch Z,Bobby Boulger,[null],"[""recxIlsrbOjPhhb8a""]",class_oog,Kalli Core,"[""rec9bvr48FkMESsHg""]","[""Kalli""]","[""recWQdJafSZQqtOiB""]",,,,,,,,,,,,,,,,,,,,,
recmwk4lub8lpVuWq,3324,recmwk4lub8lpVuWq,2026-06-19T15:15:33.000Z,Pireusa,,[null],"[""rec6vfftxwD11Pihw""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
recmxAqtZ4KLikEmy,2730,recmxAqtZ4KLikEmy,2026-06-09T23:09:50.000Z,Striking Elsa,Jennifer Phethean,[null],"[""recDaX9AIGXi2opkI""]",class_oog.php,Phillipa Greenberg,"[""recj6C9Do5xzRdjbN""]","[""Phillipa""]","[""rec2XNYc72zstptO7""]",,,,,,,,,,,,,,,,,,,,,
recmzPISUiG35CDv2,2115,recmzPISUiG35CDv2,2026-06-13T01:35:34.000Z,Simply Good,Katie Rudnick,[null],"[""recbYAzMttzLLuZdX""]",class_oog,Julianna Irwin,"[""recJsWnYNSlIgIepG""]","[""Julianna""]","[""rec6npIsj2ldcOqWZ""]",,,,,,,,,,,,,,,,,,,,,
recn03qKoP5fKW5eC,3032,recn03qKoP5fKW5eC,2026-06-11T11:39:25.000Z,Dylan Odf,Lindsay Standley,[null],"[""recZPZsGiWaZHsyx4""]",class_oog,Lindsay Standley,"[""recjgIY4F0kPfUp55""]","[""Lindsay""]","[""rech8z7SrtfRDMN0j""]",,,,,,,,,,,,,,,,,,,,,
recn1OI77c1sK4d97,1857,recn1OI77c1sK4d97,2026-06-18T15:33:38.000Z,Chill Z,,[null],"[""rec0e3myGnIVCjAMl""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
recn1unfGymTEIZEv,2873,recn1unfGymTEIZEv,2026-06-09T23:09:50.000Z,Comme II Reality,Elizabeth Solomon,[null],"[""rec0K4kCMgbTICRTE""]",class_oog.php,Elizabeth Solomon,"[""recvvZ2Rt9VyNxKue""]","[""Elizabeth""]","[""recjs9szuz6Ll0w50""]",,,,,,,,,,,,,,,,,,,,,
recn5rU9lpxExos5N,3561,recn5rU9lpxExos5N,2026-06-20T14:42:35.000Z,Fashion Famous,,[null],"[""recZIYTtPrbpAa2RI""]",get_rings.php,,,,,,,,,,,"[""recVa5hTGrnVLqO7y""]","[""reclRJdbDc7C1PUWT""]",,,,,,,,,,,,,
recn69BbC5W9yCi8K,3191,recn69BbC5W9yCi8K,2026-06-13T01:35:34.000Z,44 North,Maya Abdallah,[null],"[""rec1UtZnhAqb0uQVk""]",class_oog,Reena Moumnine,"[""recVSWIptAdOlozCa""]","[""Reena""]","[""recI1g5Ddvuo2Aqkw""]",,,,,,,,,,,,,,,,,,,,,
recn6pSL8Dii9COa7,2159,recn6pSL8Dii9COa7,2026-06-12T17:24:29.000Z,Jericho,H Dougl Schreiber,[null],"[""rec0nPoh2WUGFBey4""]",class_oog,H Dougl Schreiber,"[""recenZm3fZa4dmtCi""]","[""H""]","[""reckydHWVV9YphkZt""]",,,,,,,,,,,,,,,,,,,,,
recn8FQD4z3GHLeRo,1417,recn8FQD4z3GHLeRo,2026-06-11T11:39:22.000Z,Vajra Du Blay,Juan A. Rodriguez Silva,[null],"[""recgGHyIM6AGlx7iG""]",class_oog.php,Emilio Medina,"[""recxq3x3oKp3xoKiz""]","[""Emilio""]","[""reclu4ZfxeCUoDgLA""]",,,,,,,,,,,,,,,,,,,,,
recn8aUhLr2zY5e2X,1342,recn8aUhLr2zY5e2X,2026-06-09T23:09:50.000Z,Only Love B,Juan M. Bolanos,[null],"[""rec7c9RGVvgUKcK1S""]",class_oog.php,Juan M. Bolanos,"[""reckMRVODtVnrCtbb""]","[""Juan""]","[""reciQqSfWbMiP5zxf""]",,,,,,,,,,,,,,,,,,,,,
recnA9ur1MuCh42k1,3651,recnA9ur1MuCh42k1,2026-07-01T15:42:34.000Z,Ford,,,,get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
recnGImQGdEswUBto,2546,recnGImQGdEswUBto,2026-06-11T11:39:22.000Z,In The Wind Wow,Laura Gaither,[null],"[""recV1VYfXGOki1cWY""]",class_oog.php,Laura Gaither,"[""rec4GU1L6Oa9rB3UW""]","[""Laura""]","[""rec0OHl8PfuMKFsyt""]",,,,,,,,,,,,,,,,,,,,,
recnGKDwXHXTEyLRr,2669,recnGKDwXHXTEyLRr,2026-06-18T16:48:35.000Z,Kingston,,[null],"[""recKxLdINw32R5wt4""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
recnHXqzRVrS79XjN,2844,recnHXqzRVrS79XjN,2026-06-12T17:24:27.000Z,KS Kiwi,Luke Sassi,[null],"[""reciD8BARTY6HjGWi""]",class_oog.php,Luke Sassi,"[""recRLAErJt0gGFTo1""]","[""Luke""]","[""rec24pSWnvy9FcJe9""]",,,,,,,,,,,,,,,,,,,,,
recnJs6w15cjgPtZy,1788,recnJs6w15cjgPtZy,2026-06-11T11:39:21.000Z,Confidentially,Megan Wexler,[null],"[""recy5hDHL2y6FpWWh""]",class_oog,Lucy Wexler,"[""rec7Ut45GWfXhOC1M""]","[""Lucy""]","[""recbDjphoL8qMtSeW""]",,,,,,,,,,,,,,,,,,,,,
recnNrYsi8o4MRX76,2888,recnNrYsi8o4MRX76,2026-06-20T15:37:13.000Z,Chappalo,,[null],"[""recGAIpaYXepHIhYU""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
recnQKa2UumXaPD1u,1449,recnQKa2UumXaPD1u,2026-06-09T23:09:50.000Z,Curacao D'elsendam Z,Taylor St Jacques,[null],"[""recBAfxAXTEQ2vfZ2""]",class_oog.php,Taylor St Jacques,"[""recfFEe6i6PAEJnMn""]","[""Taylor""]","[""rec7yDpRrnFHdpEyR""]",,,,,,,,,,,,,,,,,,,,,
recnYJsnlrzgsBnQQ,3162,recnYJsnlrzgsBnQQ,2026-06-20T18:30:33.000Z,Doc Holiday,,[null],"[""recAEy9WgR9qPggu5""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
recnbXSrYEH5xCPCR,2896,recnbXSrYEH5xCPCR,2026-06-19T13:10:11.000Z,Effortlessly Cool,,[null],"[""recfUcje3hD0WxEVG""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
recnbrWUy8MyJer3G,1597,recnbrWUy8MyJer3G,2026-06-11T11:39:24.000Z,Quintana Viii,Robert Mendoza,[null],"[""recmCVxgUCTwD9Znb""]",class_oog,Jessica L. Roth Thomas,"[""recvPk4behpKl5tTy""]","[""Jessica""]","[""recc7BtlSMC456iwd""]",,,,,,,,,,,,,,,,,,,,,
recndAQc2jxNEagYU,2622,recndAQc2jxNEagYU,2026-06-12T17:24:28.000Z,Rosmel's Silver Rose,Debra L. Ward,[null],"[""reccF3ty9Y02b2rfe""]",class_oog.php,Madelyn Oster,"[""recfX9tkRPqafsgqM""]","[""Madelyn""]","[""recp8AfepuIJngrGM""]",,,,,,,,,,,,,,,,,,,,,
recnfn1gtJVCOdwYl,2166,recnfn1gtJVCOdwYl,2026-06-09T23:09:50.000Z,Fellini,Terrie E. Shibley,[null],"[""rectGKMVKkrswklor""]",class_oog,Kennedy Kluber,"[""recK9lW7nTdieDMhe""]","[""Kennedy""]","[""recMFDhEMIxKX7fmX""]",,,,,,,,,,,,,,,,,,,,,
recnh1Bj039igYQHp,3182,recnh1Bj039igYQHp,2026-06-21T16:19:12.000Z,de Lorean,,"[""Dorian"",""Dorian""]","[""recnHabSnlEiLZ8Ts"",""recJQdFdRukp72ULK""]",get_rings.php,,,,,,"[""Dorian"",""Dorian""]","[""recdMCMqJ1tX8924y"",""rec6oWa9P7md0V67q""]","[""rec8VwXgYoRHybn5s"",""recBxZ7m83N3Pv2Ub"",""recVvh0qSjPqhDQpk"",""recm1I3W7o7W6VSdi"",""recCwRhCFOKz4pKvE"",""recpzNVzFEauPhyML""]","[""recCcKkMwW5AnnkqC"",""recgV7bmSkuuuzSAT""]","[""recF1peXOjEThQUg9"",""recjKM5xaH3No2sqq""]","[""reczV2BteQQA6htWb""]",,"[""recze0ivEv99k0dPo"",""recNnon5usdLRmQWw""]",,,,,,,,,,,,
recnjnyY9UT59zeAn,1720,recnjnyY9UT59zeAn,2026-06-11T11:39:25.000Z,Iron Maiden,Justine L. Dutton Barnard,[null],"[""rec82ZXx3k3BZs95n""]",class_oog.php,Justine L. Dutton Barnard,"[""recvD6KL2dqqPvN0v""]","[""Justine""]","[""recU7zogAuLVNKIfQ""]",,,,,,,,,,,,,,,,,,,,,
recnjpJmwjKOEdE4N,2941,recnjpJmwjKOEdE4N,2026-06-09T23:09:50.000Z,Nightfall,Traci A. Weston,[null],"[""rec8CE9tachZAQASt""]",class_oog,Windsor Ryan,"[""recAgHM50DSJcxYoF""]","[""Windsor""]","[""rec6szCleq8yE3JIq""]",,,,,,,,,,,,,,,,,,,,,
recnnk8wjfB6422Fn,1119,recnnk8wjfB6422Fn,2026-06-20T16:25:50.000Z,Cayetana,,[null],"[""recWmQZR89JYqOXpK""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
recntTllVz5o3TKQU,2384,recntTllVz5o3TKQU,2026-06-11T11:39:21.000Z,Casa Delle Farfalle,Lisa Hasenbeck,[null],"[""rec5RwIwtZ73MZZg4""]",class_oog.php,Sierra Montgomery,"[""rec12lzOQKtI0Qkv5""]","[""Sierra""]","[""recSN0eF04okgAD8J""]",,,,,,,,,,,,,,,,,,,,,
recntoeUdfpjKN1pJ,2129,recntoeUdfpjKN1pJ,2026-06-11T11:39:23.000Z,Martini Maker,Maisie Wagner,[null],"[""recsvVtTz77nUkYlf""]",class_oog.php,Morgan Daly,"[""recOa9hAA7Il6GJF2""]","[""Morgan""]","[""recWddmd29X3mTMwN""]",,,,,,,,,,,,,,,,,,,,,
recnvWnMm8ppryCqV,1045,recnvWnMm8ppryCqV,2026-06-09T23:09:50.000Z,Qastaar Van't Heike,Alan Korotkin,"[""Q""]","[""recvQP0Vs9OogYlkv""]",class_oog,Taylor Oakvik,"[""recD4asSzMCiJoxEc""]","[""Taylor""]","[""recFIHTcArQhILyAc""]","[""CWF""]","[""Q""]","[""recwvHnJiHeQ6kjFj"",""recWJ3nunPwpxW8M6""]","[""rechSgzBVCzo4FIkK"",""recOerz7NzxyVtUH8""]","[""recsxVxqgVUNJjvb2"",""recR5xuqyM7dTM1x9"",""recCXk1hmO4OhqnOg""]","[""recdhicVozqEph1Y4"",""recqi5yPr8ccG3iPu""]",,,,,,,,,,,,,,,
reco3kmN6MpfNfLx2,1346,reco3kmN6MpfNfLx2,2026-06-09T23:09:50.000Z,Britney Ps,Derek Reed,[null],"[""recISQW0vjBNoLsAe""]",class_oog,Cullen Drescher,"[""recN6EWy3cICz9L58""]","[""Cullen""]","[""recnRRpu2nz5AuBj6""]",,,,,,,,,,,,,,,,,,,,,
reco5YOoGE2hQYgsK,1517,reco5YOoGE2hQYgsK,2026-06-11T11:39:26.000Z,Himalaya,Stephen Dicarlo,[null],"[""recZwdr1WNsoE1roP""]",class_oog,Kimberley Pickens,"[""recqOxxtUOYT72PUN""]","[""Kimberley""]","[""recupQMhsCpx3otEi""]",,,,,,,,,,,,,,,,,,,,,
reco8Lh3dqriKoZWO,2747,reco8Lh3dqriKoZWO,2026-06-19T15:52:11.000Z,Kingsland,,[null],"[""recZLLYkyP1KKmlVn""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
reco9xhyefVGZdBVj,1745,reco9xhyefVGZdBVj,2026-06-09T23:09:50.000Z,Oa Uno Mas Cerveza,Madison Rose,[null],"[""recK70cODGeU34vad""]",class_oog.php,Madison Rose,"[""rec2JzAL6u5FpzJlI""]","[""Madison""]","[""recTFNzdSZ2WKI4Fx""]",,,,,,,,,,,,,,,,,,,,,
recoDTRwnbckxoP3P,115,recoDTRwnbckxoP3P,2026-06-09T23:09:50.000Z,Goliath De L' Eldorado,Declan Egan,[null],"[""reccpPVz4rg0Xn3it""]",class_oog,Declan Egan,"[""recaZx28r0BSMxn0j""]","[""Declan""]","[""recGOZOt71dcEAmvp""]",,,,,,,,,,,,,,,,,,,,,
recoKVvoZfjTDebAw,2536,recoKVvoZfjTDebAw,2026-06-12T17:24:29.000Z,Executive,Molly A. Kenney,[null],"[""recbUXr0EJKgp7DTm""]",class_oog,Sharon S. Maloney,"[""recPIeLFekmtztRSS""]","[""Sharon""]","[""recvcVgWYY3shMkZ4""]",,,,,,,,,,,,,,,,,,,,,
recoKhtHWlDxbFv5x,1416,recoKhtHWlDxbFv5x,2026-06-11T11:39:23.000Z,Nova,Juan A. Rodriguez Silva,[null],"[""rect83LY8rhaPLnTE""]",class_oog.php,Juan A. Rodriguez Silva,"[""recC09AfMrEyrk5ms""]","[""Juan""]","[""reclu4ZfxeCUoDgLA""]",,,,,,,,,,,,,,,,,,,,,
recoVpUg1DgaXBKqa,1726,recoVpUg1DgaXBKqa,2026-06-09T23:09:50.000Z,As You Are,Stephanie Frey,[null],"[""recL78zo5CXGrUV0s""]",class_oog.php,Miro Frey,"[""rec91JoLPmojny7Ah""]","[""Miro""]","[""recGQXJ8M2eFcl9W7""]",,,,,,,,,,,,,,,,,,,,,
recoYqLa0kNb7DMAe,2910,recoYqLa0kNb7DMAe,2026-06-20T18:48:34.000Z,Oriana Di Villagana,,[null],"[""recw0RCXPvjdGoB4h""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
recoiKpT2bIqQtXt6,3070,recoiKpT2bIqQtXt6,2026-06-12T17:24:27.000Z,Neon Spotlight Z,Raishun Burch,[null],"[""recSZXzYo2rEIrwR9""]",class_oog.php,Ameera Chin,"[""recsoGpzF7G0PjVs0""]","[""Ameera""]","[""rec5VNiNYnXVAnanj""]",,,,,,,,,,,,,,,,,,,,,
recojwrDJjepNrSne,2704,recojwrDJjepNrSne,2026-06-12T17:24:28.000Z,Newberry Balia Nl,Dana G. Waters,[null],"[""rec9JObwdwV4vJzDp""]",class_oog.php,Hayley G. Waters Wear,"[""recLFMHh1Qpy7gpgf""]","[""Hayley""]","[""recC9TviwdEjxgABW""]",,,,,,,,,,,,,,,,,,,,,
reconx5lBicdfU2ys,1289,reconx5lBicdfU2ys,2026-06-09T23:09:50.000Z,Engas Aurantiaco,Angela Swanson,[null],"[""recQGYjpOfrvS5njR""]",class_oog.php,Angela Swanson,"[""rec3nADl9IqqdRXd1""]","[""Angela""]","[""rec9hQVBgpLiTbKmW""]",,,,,,,,,,,,,,,,,,,,,
recop2xCRF65wS9UG,1165,recop2xCRF65wS9UG,2026-07-01T14:00:37.000Z,Gss Victor,,,,get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
recourNzdMD1KelT0,2520,recourNzdMD1KelT0,2026-06-12T17:24:28.000Z,Dicaprio,August Torsilieri,[null],"[""recAlAuF50JlUkb8B""]",class_oog.php,Emily F. H. Buxton,"[""recjObU6v016KjDEF""]","[""Emily""]","[""recel7Tui1CFiT95R""]",,,,,,,,,,,,,,,,,,,,,
recov2ReRhLrvfSbg,3159,recov2ReRhLrvfSbg,2026-06-12T17:24:27.000Z,Quiet Storm,Gianni Gabrielli,[null],"[""rec40MfXy8dtCqIYP""]",class_oog.php,Asuni Zamudio,"[""recKdlBZESMpynqTs""]","[""Asuni""]","[""recBAzsT29cV74CnZ""]",,,,,,,,,,,,,,,,,,,,,
recoy0U7Ey6vMbpPP,2971,recoy0U7Ey6vMbpPP,2026-06-11T11:39:24.000Z,Jim,No Trainer,[null],"[""recqYnDZ1ONuBv3OS""]",class_oog.php,Kaleigh Holroyd,"[""recrkiIsEe2KF5z4b""]","[""Kaleigh""]","[""rectmuBKijy6rE4R4""]",,,,,,,,,,,,,,,,,,,,,
recoyj0xjbyklzVtn,2477,recoyj0xjbyklzVtn,2026-06-18T16:19:16.000Z,Deltina,,[null],"[""recojaGQAlOa0gcfU""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
recoz0TdckJTC6our,2563,recoz0TdckJTC6our,2026-06-09T23:09:50.000Z,Itoulon B,Spencer Brittan,[null],"[""recYaOBKlKGhSpBzy""]",class_oog,Jamie Ricciardi,"[""recHemA85CjCUdo0t""]","[""Jamie""]","[""recqByBk0EpjI9rLn""]",,,,,,,,,,,,,,,,,,,,,
recp2rDbwj2WAY6ci,2617,recp2rDbwj2WAY6ci,2026-06-09T23:09:50.000Z,Istina Van De Kapel,David Cameron,[null],"[""recBy0OrpOauCr6Pz""]",class_oog.php,Georgia Bouzaid,"[""recZ5EwnPE36HTiXi""]","[""Georgia""]","[""recV9UeEpcw6UDEM9""]",,,,,,,,,,,,,,,,,,,,,
recp3uI5gZJP80o3B,1943,recp3uI5gZJP80o3B,2026-07-01T17:22:22.000Z,Lyrical,,,,get_rings.php,,,,,,,,,,,"[""recUTjvrMPPeVpeNQ""]","[""recMoj77LRflASWqQ""]",,"[""recMoj77LRflASWqQ""]","[""recUTjvrMPPeVpeNQ""]",,,,,,,,,,
recp4Js48OsSdHJ1k,2110,recp4Js48OsSdHJ1k,2026-06-11T11:39:21.000Z,Forget Me Not,Katie Rudnick,[null],"[""recTChszlN7lVqyT3""]",class_oog.php,Annaliz Alberts,"[""reciBZ8QpFwqIA4Ew""]","[""Annaliz""]","[""rec6npIsj2ldcOqWZ""]",,,,,,,,,,,,,,,,,,,,,
recp6b51kUAbyMUJm,1593,recp6b51kUAbyMUJm,2026-06-09T23:09:50.000Z,Vdl Nevena,Juan M. Bolanos,[null],"[""recgWglFhSMUK66Pk""]",class_oog.php,Belen Guarderas,"[""recr07kSQUFbPxfgq""]","[""Belen""]","[""reciQqSfWbMiP5zxf""]",,,,,,,,,,,,,,,,,,,,,
recp93phGinm0I9vG,1665,recp93phGinm0I9vG,2026-06-09T23:09:50.000Z,Salt Spring,Kyle Dewar,[null],"[""recM5N0CztIrnQiSg""]",class_oog.php,Kyle Dewar,"[""recfmpHccsWBBEZ8A""]","[""Kyle""]","[""recVsz59iVCmUI0Nu""]",,,,,,,,,,,,,,,,,,,,,
recp9HI8GRrjfLTJU,1089,recp9HI8GRrjfLTJU,2026-06-12T03:10:20.000Z,Changes In Latitude,Alison Jones,[null],"[""recUOPrPt8hqx9T2P""]",class_oog,Ava Parker,"[""reckUXCBVWgpOAhP8""]","[""Ava""]","[""reccPpBL4rQYdBMJP""]",,,,,,,,,,,,,,,,,,,,,
recpF7BQH9k4kO7Cg,1061,recpF7BQH9k4kO7Cg,2026-06-11T11:39:23.000Z,Izitop Aaa,Daniela Roy,[null],"[""recwnV4YzCQeFpteN""]",class_oog,Mia Baez,"[""recu08MrN0g4FlTr5""]","[""Mia""]","[""rec2F4zRJZGDzG0M2""]",,,,,,,,,,,,,,,,,,,,,
recpFHkXxPMFq5Tpp,1093,recpFHkXxPMFq5Tpp,2026-06-12T03:10:20.000Z,Worth The Wait,Alison Jones,[null],"[""rec0EAvO8EiKZz9wz""]",class_oog,Kennedy Morrison,"[""recMy5T1t0dArdrEM""]","[""Kennedy""]","[""reccPpBL4rQYdBMJP""]",,,,,,,,,,,,,,,,,,,,,
recpFk671KXWBaulC,1031,recpFk671KXWBaulC,2026-06-09T23:09:50.000Z,Hurricane,Alan Korotkin,"[""Hurricane""]","[""rec1JTZesicDxGF08""]",class_oog,Taylor Oakvik,"[""recD4asSzMCiJoxEc""]","[""Taylor""]","[""recFIHTcArQhILyAc""]","[""CWF""]","[""Hurricane""]","[""rechB5Z1xKG58Tjs3"",""reczcvCfwfRmopQ21"",""rec8arvb2dLVZDTAY""]","[""recWDDtr7FY1Z1UdD"",""recFqrbJyUw02HnOE"",""rec1nrg6sfyulYcpM""]","[""rec3aGS380avuH6On"",""recY7y8DK2X5u4ppQ"",""recyEhXDXeTC7xF5q""]","[""rec6ZlMeqnJOoaGEU"",""recMKbvTL6pXh4MBC"",""recWVDD7K86dcovAe""]",,"[""recpeC4CWKrPVkiSV""]","[""recwNYxz0f4jNlvIm""]",,,,,,,,,,,,
recpFlXg7xMv2h2em,1760,recpFlXg7xMv2h2em,2026-06-09T23:09:50.000Z,Pistachio,Stephanie Frey,[null],"[""recPzQMpVllPoPnE5""]",class_oog,Tarrin Kirby,"[""recc1yQxHYrJDaQpE""]","[""Tarrin""]","[""recGQXJ8M2eFcl9W7""]",,,,,,,,,,,,,,,,,,,,,
recpGXFL5Gw43iH4m,2866,recpGXFL5Gw43iH4m,2026-06-09T23:09:50.000Z,Kateri,Bobby Boulger,[null],"[""recuGRN6MHnNAfPkm""]",class_oog.php,Kalli Core,"[""rec9bvr48FkMESsHg""]","[""Kalli""]","[""recWQdJafSZQqtOiB""]",,,,,,,,,,,,,,,,,,,,,
recpIloT88g3wW465,165,recpIloT88g3wW465,2026-06-15T13:18:53.000Z,Kingston,Justine Raven,[null],"[""recKxLdINw32R5wt4""]",class_oog,Tomas Yofre,"[""rechCNEEWI9jQDhjW""]","[""Tomas""]","[""rec0bJCjAgTlhNspi""]",,,,,,,,,,,,,,,,,,,,,
recpP4j7nPlQwSf15,2108,recpP4j7nPlQwSf15,2026-06-09T23:09:50.000Z,Spice Of Life,Isaac Leffkowitz,[null],"[""rec3tOlCzuqzu8xpK""]",class_oog.php,Isaac Leffkowitz,"[""rec5eeBOUY791C5bu""]","[""Isaac""]","[""rec7ppaIMqZuirHoA""]",,,,,,,,,,,,,,,,,,,,,
recpQXvg7DeD84UtF,1068,recpQXvg7DeD84UtF,2026-06-12T17:24:28.000Z,Out Of The Blue,Daniela Roy,[null],"[""reclEAQfewD0vwoWG""]",class_oog,Mona Bettant,"[""recAy1BXpYpPWq8FE""]","[""Mona""]","[""rec2F4zRJZGDzG0M2""]",,,,,,,,,,,,,,,,,,,,,
recpQj5KPgaEWjxEa,2875,recpQj5KPgaEWjxEa,2026-06-09T23:09:50.000Z,Kawir Ms,Jared P. Petersen,[null],"[""recftVsxvhU3pxhGz""]",class_oog.php,Jared P. Petersen,"[""rec61N7IuP6cXdLkH""]","[""Jared""]","[""recWoImYqrWG0E1xh""]",,,,,,,,,,,,,,,,,,,,,
