record_id,Count (entries),Count (riders),trainer,Count (horses),Count (class_oog),horses,entries,rec_id,source,riders,wec-alerts,entry_go_times,trainer_display,class_results,active_entries 2,tag,active,class_oog,class_oog copy,classes,active_entries
recfC6qStEmrNdY3c,3,3,Megan Gardiner,3,0,"[""recDtVYDKNlqH6xXc"",""recJZ3UqYKN7EYxcf"",""rec5dxymjnNRDuYyU""]","[""recbcJelLtShLACB0"",""rec3DpKWemv7a6IRn"",""recpe5ZBLVRS3S138""]",recfC6qStEmrNdY3c,class_oog,"[""recLDDDVjl8UWm6VT"",""recduOMJhv4KgHjFF"",""rece7037Ou7CmZJQD""]",,,,,,,,,,,
recfKINr0VpNjmEXZ,1,1,Michael Connors,1,0,"[""recFuTfmuOFVJaTP8""]","[""recjToWEyadTYGYMe""]",recfKINr0VpNjmEXZ,class_oog,"[""recFm96WBLydmOKPb""]",,,,,,,,,,,
recfWYHJT3O9VG1TG,6,3,Thea N. Stinnett,6,0,"[""recIZlyHRKEz5lTku"",""recIBWWm8xC3UjODO"",""recochZJJAeI8sJWl"",""recsjrUyPEAthWrtc"",""recB982E0TELXjaLf"",""recWiHSj6xkgVGl1t""]","[""rechJ2xCxkNKhhG4e"",""reckxC9woEmMfLJsu"",""rec1eLaySOTVGfZvf"",""recEZqAaLXIqWFEM1"",""recN0sT2reQTFi1Da"",""rec54726T3NJ6SoIz""]",recfWYHJT3O9VG1TG,class_oog,"[""recYJZyUDcjmGTPUE"",""recxHoEIFUSL0yeKt"",""recNirM4RHUlZhnbx""]",,,,,,,,,,,
recg0VzaMYRIuLt14,2,1,Luis Pedro Biraben,2,0,"[""rec7d5cNC1VojG6xW"",""reczmfcr4bD0aJjdS""]","[""recpi7FbJ0BNBPikZ"",""recgug85X8x8t1niL""]",recg0VzaMYRIuLt14,class_oog,"[""rec4L2uVzDCpQ4NGk""]",,,,,,,,,,,
recgDRmlgICPwHaba,4,2,Caroline Willard Briles,3,0,"[""recMIT3uYfio9vRzJ"",""recuCPJ2Zgcp5QVZK"",""rec9JED7qNw5K1k1x""]","[""recCsSwjsbcad6kVC"",""recGNgC61nUbQ8dS7"",""recKixOH4Ep6JOkPO"",""reckOnxVceHZPnCPX""]",recgDRmlgICPwHaba,class_oog,"[""recC3p9Pnylt1n6Wr"",""recS6NEHW8df5rwkS""]",,,,,,,,,,,
recgLDs1PX5pujyno,9,8,Mario Garcia,9,0,"[""recFtsOdf7D6kAYAo"",""rec8WP23Cu2mqFUBh"",""recPQL6azSpEEvNcS"",""recKsKbcYKcRdmK7X"",""recfj715eByJAtDSL"",""recG058pTpfNNSn8z"",""recMLDHtQ10Ghfjmx"",""recXgFBKZ5FRbXDxP"",""recYPkFgga1tlZ3bX""]","[""recqIQOo8hyHnd5d2"",""recv79kftJHQbcGbx"",""recNSqR2GLBH1gzvl"",""recQBQoJ1XqG7D9zR"",""recDg97u6E8ueRkPR"",""rechTDwvrnTzsDx7H"",""rec20ehq3ynW6QPW7"",""rece95JcAhAVDDtRR"",""rec07T9tJS4DHWlU0""]",recgLDs1PX5pujyno,class_oog,"[""recYydYY39G3BcGLd"",""recPq12kGtlUnKNeW"",""rec4QObpXAEMzGjYz"",""recQ8qRBqfZBiXcsy"",""recH6p1VUgxnUtntJ"",""reczNxdkVce2RRYW0"",""recweHlv4BRsQoksS"",""recrRxrDU3Bbz5Yce""]",,,,,,,,,,,
recgYbnUCVZoIzP1M,1,1,Joshua Tabor,1,0,"[""recSCaY6fBH1el1aw""]","[""recIM5iX7O0l4QqCT""]",recgYbnUCVZoIzP1M,class_oog,"[""recZzmxP8vC1h4Ixu""]",,,,,,,,,,,
rech8z7SrtfRDMN0j,1,1,Lindsay Standley,1,0,"[""recZPZsGiWaZHsyx4""]","[""recn03qKoP5fKW5eC""]",rech8z7SrtfRDMN0j,class_oog,"[""recjgIY4F0kPfUp55""]",,,,,,,,,,,
rechIeLAeG0AY6zFc,12,4,Bibby F. Hill,12,0,"[""recAotPYSEsSn12HE"",""recoAziURff9yumKS"",""rec6IEDCH2CEsI0mA"",""rec8Goer4IVkOC4h7"",""recDOtGY0befnMTnN"",""recS5m1EQSvZEcJES"",""recgRTKNIpPqpcBoZ"",""recV5qdKDuRxh7JQt"",""recaddMCpQ7UtcHRL"",""recmym5IiKEcJCwNe"",""rec6WumYeeHe2GHQM"",""recVZIGDe0ghJemqC""]","[""recvGTmncdJsfGqa8"",""recTBFm0ySysqGw0a"",""recY1yX8JfuDCrmCx"",""recNfHPg3nWeEtmZe"",""recWv5cRARoLwBg6g"",""recxqkpsWuxGHmTs3"",""recqVh52mOV5zCfP5"",""recv8nlDjgvbvp6ZJ"",""recMR6m9Bk1EksRAk"",""recWHpJIOYcFDetXH"",""rechWFudM5B9xmSx2"",""rec4xJM8MrD8yzusL""]",rechIeLAeG0AY6zFc,class_oog,"[""recjlTvTCF5JyyZhz"",""recX08ZCdFPtFNJCN"",""rectmEwV3h7WWAyp8"",""rec29Ue0IrWbswtu3""]",,,,,,,,,,,
rechMdfBTsAkaoR7P,2,1,Ashlynn Meuchel,2,0,"[""recitOnBOrhTNMjQI"",""recWoOXah38HJ4RR0""]","[""recm9pFshfHGazS1c"",""recDzMHWC9M9N2YQB""]",rechMdfBTsAkaoR7P,class_oog,"[""recCnv14vIoaimxWs""]",,,,,,,,,,,
rechQszLeuxBMYqll,3,1,Sven Frei,3,0,"[""recVpyyWeXZVriozh"",""recanS0gIFgb7M0um"",""recWtGteWsVUzHxj4""]","[""recdqd8c1RiqEIyWS"",""rec2baIfOEJG63TMM"",""recjPe7jVWzibc1lp""]",rechQszLeuxBMYqll,class_oog,"[""recUFm6Wapo7Qrf6n""]",,,,,,,,,,,
rechciBzZWtqtHHZq,1,0,Ciaran Flynn,1,0,"[""recPyvX2CZdQN23Ow""]","[""recs7PhIVX66MFcNR""]",rechciBzZWtqtHHZq,class_oog,,,,,,,,,,,,
rechnMyqDMI94XcqU,2,3,Jennifer Strickland,2,0,"[""rec4nUa5OPixUm7uS"",""reciOoxxjbSENoZqK""]","[""rec5zBhR4G8UOqWRu"",""recYJFZqSSjmkiNKU""]",rechnMyqDMI94XcqU,class_oog,"[""recL4pj1n339zhgHs"",""rec4lA1dG8qgtDZwW"",""recttOL5rZHf8hkjV""]",,,,,,,,,,,
reci3OiwSw0ssqcKI,2,2,Terry Gonzalez,2,0,"[""recXwUShty8CPvH8R"",""recDd5py01cZ4e59W""]","[""recjGNQ3XOeNkwqQn"",""recFWVWeiAyXXNZ1q""]",reci3OiwSw0ssqcKI,class_oog,"[""recPGJTiI6K3uYwx2"",""recpjb54dkhaQrJ0b""]",,,,,,,,,,,
reciFw1xeBgWRjqTt,3,2,Natalie Johnson Russell,3,0,"[""recPUXz9OXL5sXEi5"",""recmf6z2silxZhrcG"",""recYWclp9VCMWAQkt""]","[""recdOBrLHAVTVoaxj"",""recjAxZRuXSki6nRO"",""rec3d5aE12ySM19YR""]",reciFw1xeBgWRjqTt,class_oog,"[""recC1iPVmbpbSBj7x"",""rec2hEDYAViWnSl7c""]",,,,,,,,,,,
reciLuEt5I93MQMy9,1,1,Brock Clermont,1,0,"[""rechffBJYd5uBU95f""]","[""receIqLsngoO1MZ2g""]",reciLuEt5I93MQMy9,class_oog,"[""rececJFgkUViuuW0F""]",,,,,"[""recp8mhhByAQ18ypl""]",,,,,,
reciQqSfWbMiP5zxf,19,14,Juan M. Bolanos,20,0,"[""recwBrV6oveu4Br6E"",""recaGjhF16wLvFnTe"",""recvUoq0yPK0NiND5"",""rec6u2I3D3MMwwvpg"",""recjbIYwzhUnnaeHt"",""rec7c9RGVvgUKcK1S"",""recVVNfB9ljJk8D1E"",""recf0spNEdr6FSGha"",""recfmPoR4SW87P0Ni"",""recgWglFhSMUK66Pk"",""rectJ4Kl2U9bg4i6N"",""rec4vpSFQURa0PYoY"",""recZYvMb7PsuQ9hBI"",""rec6sdc0Zpp1zj6Gy"",""recFYAs9mJQnTitDs"",""recECNgADOjF7MXOO"",""recL9s2dmd5f6zb7Z"",""rec3bFZb1G5EJqSoY"",""rec6XtWBD3dPrI9xc"",""recJDA8C1LeKb7kWF""]","[""rectB3iiD9s1xf55m"",""recT9pmUhPadagTou"",""recmnSL3EzVstxiPe"",""recgEoMjHrZ4zO91e"",""recS99fXzDcO0MRWs"",""recn8aUhLr2zY5e2X"",""recPiy0rzjsL2Rsre"",""recHRio76gkDwcBrS"",""recHdfTDJcesQMSdN"",""recp6b51kUAbyMUJm"",""recIhMfEjFOm4OBbI"",""recefpyK3hQv6P795"",""rec1K7ICEFCibF2DT"",""recIMKGigHqeqWAOa"",""rectXRpiS4Dy2lUlR"",""recTiJDnV6SBB5Zej"",""recXQEcjWOL1CE99r"",""recRUZRcJvzoor1Iu"",""recuPBx5yKoynvNJL""]",reciQqSfWbMiP5zxf,class_oog,"[""recvZYIJFRTfwCpkw"",""receh6wzaOvbbOtxr"",""reckMRVODtVnrCtbb"",""recFJdeuDkXro5LmG"",""recr07kSQUFbPxfgq"",""recflgCvkeR6BJO47"",""recAe7S3iuE2LSdMM"",""recMzk8ShOgT6gTZr"",""recgr1j4YRVMWvW1P"",""reczaezaIlujYbict"",""recXjKxdNF0lGEVIK"",""recVyFnsCEnBxwmHx"",""recXJhirTRueJMKgU"",""recfR9BJNbGmRzfY2""]",,,,,,,,,,,
reciZDolH9q1XcQGD,2,1,Diego Bedoya,2,0,"[""rec1hASjfzRNVLHW4"",""rec8NOjTkFoEPrO0Z""]","[""recdMawPmNGGlbYJu"",""recROXckIZdYxVSgq""]",reciZDolH9q1XcQGD,class_oog,"[""recDO1ZAzYfy82SNU""]",,,,,,,,,,,
recj1mtC1YuSuggTF,1,1,Cynthia D Mesker,1,0,"[""reclV7zcsVC6LyF4i""]","[""recmZqCDdrzOipU6k""]",recj1mtC1YuSuggTF,class_oog,"[""rec7QKqlsRrCcs4Rd""]",,,,,,,,,,,
recjGahspjyOKdkyr,1,1,Carly Tredinnick,1,0,"[""recirHuE46MLWzQc5""]","[""reccJGzhx3OasZ6fm""]",recjGahspjyOKdkyr,class_oog,"[""rec90AY2oQyQzzoUN""]",,,,,,,,,,,
recjYsJmAKVPUAG2i,6,4,Luciano Dome,6,0,"[""rec5O8osBWqMAVFnF"",""recvaFmeyxN8zUwyx"",""recGDKWcPo8Ro3vCx"",""rec911JSQBdvmEcZU"",""reccgbLiz8TcTL2zv"",""recDQEfPh2h3Q33rW""]","[""reck7KNxJVatu5qIK"",""recZf5JilxOykAhlL"",""rec88WmrE0gSWXFHr"",""recPT54BMP2hZ2LYD"",""reciEAJdtrYf6qWOe"",""recQGvjw92VWHTcTV""]",recjYsJmAKVPUAG2i,class_oog,"[""recjjPMDbFyKkl8lN"",""reckjg3dLSRWJr9kX"",""recmKdF508Few61hD"",""rec0G59EnQRnDao5X""]",,,,,,,,,,,
recjs9szuz6Ll0w50,1,1,Elizabeth Solomon,1,0,"[""rec0K4kCMgbTICRTE""]","[""recn1unfGymTEIZEv""]",recjs9szuz6Ll0w50,class_oog,"[""recvvZ2Rt9VyNxKue""]",,,,,,,,,,,
reckdATr2NvXwU0Ah,2,1,Davide Troncanetti,2,0,"[""recvSVmahnRVd2Vih"",""recHUf7ZSX6wndH6j""]","[""reczk6eyb3XMCx2VX"",""recXK4as2MW3qqBnf""]",reckdATr2NvXwU0Ah,class_oog,"[""recZvQD6Y4wJKPe7F""]",,,,,,,,,,,
reckwt4VtWr7R1D6A,2,1,Annalee Bennett,2,0,"[""recq2HxFToW1xmwCN"",""recqF2W534jS1xg10""]","[""receFg4UH7Fm3c82b"",""recfehbw8pxUeFhve""]",reckwt4VtWr7R1D6A,class_oog,"[""recEQTb1rKMDCNj7U""]",,,,,,,,,,,
reckydHWVV9YphkZt,3,2,H Dougl Schreiber,3,0,"[""recqoCHpOouHIL3L0"",""rec0nPoh2WUGFBey4"",""recD8jCi0q5mMW8MU""]","[""rect4ecy9WO592VH5"",""recmJGAQaVFIet5vD"",""recn6pSL8Dii9COa7""]",reckydHWVV9YphkZt,class_oog,"[""recenZm3fZa4dmtCi"",""recPFYBgAHsC0RKNr""]",,,,,,,,,,,
recl4930Uvn00qNs0,3,3,Andres A. Correa,3,0,"[""recZP6wgonkpwI9SZ"",""recRSfdJcMIkb0qi3"",""recLj4UDBywdJC7LQ""]","[""recZzqcKYNFbxV7Pp"",""reckWRVtlbUj1NWlr"",""recRzK78bR4xQ8ovU""]",recl4930Uvn00qNs0,class_oog,"[""recPg8rVHALW0MdJX"",""rechwnqfyZjTTKeIr"",""recM7mIEX7KrsLZpU""]",,,,,,,,,,,
reclHVeeKHQlhkXJF,3,2,Robert P. Stucky,3,0,"[""recscHPErwaxpSmXZ"",""recxnIYbYxrikzrhd"",""reczWdmIcfyHmfZR9""]","[""recIlgMW1ejpGgIE3"",""rec3bLIGAk2dqZnDe"",""recs4QUdI17DyVMJz""]",reclHVeeKHQlhkXJF,class_oog,"[""recps55oii224WXAJ"",""recprk8Tvo9TV0dFe""]",,,,,,,,,,,
reclcUH7P4ed068kk,1,1,Ved Sarma Sarkar,1,0,"[""recUXLzj4DdB3zEOA""]","[""recXp9EOzKv62kg0i""]",reclcUH7P4ed068kk,class_oog,"[""recIyU5MvYiv0F83D""]",,,,,,,,,,,
reclpyjsxImYb6Ul2,3,2,Brooke Eddy,3,0,"[""recEGszJmOp7bz0OB"",""recHA1XH3iVUvV58m"",""rectI6Ru9zyzGnrBA""]","[""recze8WNaAqnZyEhM"",""recQIGIc8cE2pgwWI"",""recZrqsPurBAf5Ep8""]",reclpyjsxImYb6Ul2,class_oog,"[""rec45xeSyRTpyJ2zV"",""recJuaov51EBccleb""]",,,,,,,,,,,
reclu4ZfxeCUoDgLA,25,14,Juan A. Rodriguez Silva,26,0,"[""recZ6iaaYpLDnhB5c"",""recjs9EM2uPYaUcmj"",""recIJocvEbI4bkFpd"",""recnyy0NO8f4ypyat"",""reca0IEMDAmS3AqYR"",""recgGHyIM6AGlx7iG"",""rec3ymJHjbSypFThl"",""recVImaiqCuKmMvlj"",""recjEvH2m9ExFKVtu"",""recmkdZlIpgn2WpHl"",""rect83LY8rhaPLnTE"",""recLj5EaBtHWkjsa2"",""reczFaiEy9Uvkjecl"",""recG7SKDs4mcP2CYx"",""receM8cfoXelxadIa"",""recFlyjedAVJDtOjI"",""recEA81YHES7j8aEP"",""rectXKZJ2uS9ebTXx"",""recXm58xwl7RlaWX5"",""recvLuCl2DAoUGBYI"",""rec0wH9QT0spAYWK9"",""recBOgKghLw1CwsWm"",""reco6BRjrhRfYu7XT"",""reczlO7zt5p3c8Oln"",""rechgSYQRQw5Od3P3"",""recacQg6LsfABw3mV""]","[""rec1zG5BsIopNkvgJ"",""recTayOSJm4BUxgZ6"",""rec4X25T8c5jnS9aX"",""recRwYDAB03ykBYId"",""recbLGzVtUzPM0ehq"",""rec3AjH1MdATg46Lv"",""recgMKpUgxDJ06pWU"",""recIXCj7zFo3EnV4p"",""recLtTlkSqGBDbkyM"",""recN5KhTvL1b6Wxp7"",""recEtrgSLDlku4M8H"",""recn8FQD4z3GHLeRo"",""recQadhnwp62oGhc1"",""reccwbe0M6JlsdOvR"",""recoKhtHWlDxbFv5x"",""rectDIaOKW17DJty7"",""recILcoLqiRnvt23v"",""rec04dA4WFyLCjXNw"",""recJQOMHixtKzkxGz"",""recL79rQFdXMiytEa"",""rechBh5Yev9JRyn1u"",""recDrDugMSrjj5r70"",""recAvz0vP9muqD2vt"",""recbgWWvdLtzPxRIW"",""recQBcW7clyHLcXmK""]",reclu4ZfxeCUoDgLA,class_oog,"[""rec6O8cJ48p1djCBY"",""recC09AfMrEyrk5ms"",""recPeGkEKhaTp6cBV"",""rechqgzesv0gfUZwq"",""recxq3x3oKp3xoKiz"",""recTzVdXN2lQX7IZJ"",""reco40AZFnYO1VXuv"",""rectQMRKMJcOriLlq"",""recIksBgzHgeXEK4H"",""recrVgVphGg6JJy1k"",""rechI5JK3oX8sujyd"",""recwg7qokrsfkrqNT"",""recuOmyiBbHhkiEJK"",""recvwXGNJIXVgfeMV""]",,,,,,,,,,,
recmCyrv5t0l7hgsj,2,2,Katlynn Butler,2,0,"[""recG8UFeNEruW0qAM"",""rece0DhytDlw4e0sY""]","[""rec26JITyiE4sJMw9"",""reclDGIaFrwuPh5vb""]",recmCyrv5t0l7hgsj,class_oog,"[""recPB7WI5VyV8QMB2"",""recoi16CYNCvdlZJc""]",,,,,,,,,,,
recmEHqV9uMzGpVKb,2,3,Grace Dreyer,3,0,"[""recwjpsn0lj3yhWoQ"",""recwfJbVkdkVWNO0q"",""recpGbXyxVCLub6qY""]","[""recrcGvEq9VjLfJM7"",""recf62hHvI2xUVoy2""]",recmEHqV9uMzGpVKb,class_oog,"[""recZTikiJFTplPVMn"",""recQQrPH3WjlKE04C"",""recjdOKFVTEQpA1oS""]",,,,,,,,,,,
recmTGLWfZLnyH6TK,26,13,Ben Taylor,26,0,"[""recfYTTjfDAsazjDL"",""recv8f1K44vlGb0o4"",""recBbNqLfR6bedO4Y"",""recgrjSgq0VNuLGpo"",""recBwBJO5n5suc2QO"",""recKE5MgJIcemJBBK"",""recLu7bJoBjTCyslm"",""recKSwzb931OSIE2J"",""recq5UnOR7mLoxI6I"",""reccdhmunQM3p5ySo"",""reckSqNZefX2hmsOE"",""recWt5nWBa2SufAvp"",""recMIFmIw1cNfOL2T"",""rec1L7nHKepoFIwZq"",""rechFSX16WCpjh38T"",""reclfJi9i9xlltKo7"",""recdHtx1XyoqmixV6"",""recFDWbTiblt4mAKN"",""recBpwtdQHxh4VA9A"",""recHAnzuqYB4BmFf2"",""recpHGtjY8NAqovDV"",""reczhHu0Z7mkdGUE6"",""rec011rtgc0xUyXAW"",""recuANGzKQsiYIjUk"",""recSi1JQHq46yEy28"",""recIEURZIRcudCDt1""]","[""recPO0LJIpCgiyGYx"",""recLvWuP2J8cSVcb4"",""recBrlPfyzwPNCO75"",""reckHWLHPNl8zsd7B"",""rec7Xhy1diC2mfn1j"",""recpb9eX1g9FU54id"",""recpxFnECH9oYoLgn"",""recG2OVyitHn9s0Ns"",""rec9GEPDxYugGa9EC"",""recWZYPesnF1w0ZOc"",""recvmrYoAgi0HWS1H"",""recxf2hJeyR0Pod4b"",""recyPlATW6FbyWfpY"",""rec79GI4KSUnzcxKK"",""recIzehtQuF1GS1Mz"",""recHyN19AKl4BWiCZ"",""recTBGxYqTMhlMCuV"",""recDwDMZvyoaSoh3B"",""reckOFVSzlsgIng3j"",""recv9pN07UPLwgUlv"",""recKf9uorI8nw0z5l"",""recYgMJVcEQNPuJOv"",""recbILz4rBUcKWHxq"",""recBybovGA3QF4KoF"",""reclE4ZtKbGovcIdP"",""recQtqCuhjUD3zjO6""]",recmTGLWfZLnyH6TK,class_oog,"[""rec4xmt1vJjON38j0"",""recR15trSJEmLl1BW"",""recnfQrsqInUBQK5e"",""reckyoekd19RylkMS"",""rec5PSI4vDRdbgcGL"",""rec4yo3C7hHrQlfdq"",""recsZWzfb3MPtdoRj"",""recCyC3z96ioVgKzW"",""recTCvI0mQz6rAjWg"",""rec1Mofs0ZZD7KgnX"",""recMVQ94M8BVWywgu"",""recUMvSAuUWgkBqLP"",""recQtl36CipbQcEZ6""]",,,,,,,,,,,
recmuuXibSUSiIg5P,2,3,Jenelle Branom,2,0,"[""recRtnQE55TEl4dH6"",""receKOZoWQrdEGWSG""]","[""recc0jIcjOJMEQbuG"",""recGS7VKuqwRHs47B""]",recmuuXibSUSiIg5P,class_oog,"[""recPhhmTvRfqCQMot"",""recYDYpVKNJFGCcQZ"",""recZKx0rOpn5ThLPf""]",,,,,,,,,,,
recnRRpu2nz5AuBj6,4,2,Derek Reed,4,0,"[""recISQW0vjBNoLsAe"",""recjE2Ei5cPmJgQdl"",""rece3GBJjxZECBTqa"",""recvuddhUtF9cqixv""]","[""reco3kmN6MpfNfLx2"",""recCK9Bbw2Ctvpst0"",""reczYObixJZURLE5N"",""recdvY5Bhns0iSO9A""]",recnRRpu2nz5AuBj6,class_oog,"[""recN6EWy3cICz9L58"",""recRqmqFiWa1SNEQF""]",,,,,,,,,,,
recnfUPcKk9Gyyfct,3,1,Tara G. Bostwick,3,0,"[""recjwykrLZTULfE44"",""recgMVCqjpDn8pGu6"",""recVCZXLZHYtVS0q9""]","[""recSu8KzOmYJDg4Em"",""rec5ppXd3Vi3V3PUp"",""recMl7T8npEco3A2D""]",recnfUPcKk9Gyyfct,class_oog,"[""recR2Qqw14ekrhhEb""]",,,,,,,,,,,
recngP9BiQZ2G5KZc,0,0,Victoria Sheehan,0,0,,,recngP9BiQZ2G5KZc,,,,,CWF,,,,true,,,,
recnudTKRRkJLGHpL,0,0,Julie Burton,3,8,"[""rectw3YThFpuojpG9"",""recJQdFdRukp72ULK"",""rec8a5Nw2ZxphnrpG""]",,recnudTKRRkJLGHpL,,,"[""recsQswCdFkfnchEm"",""recKpxMRBrBL2uenv"",""rec8VwXgYoRHybn5s"",""recfxOyMrwxtAroic"",""reccTihJ6NOK1MVXA"",""recsqZu4P0yQUnXqR"",""recZDJCFqj8ypokY0"",""recBxZ7m83N3Pv2Ub"",""rec6tq6zFuTFshe9s"",""rec81i9VwQRhaP9QK"",""rec0Wk2958HY3j2zj"",""rec3O1iRvCrA9S3BG"",""rec4jZPlf8thDxync"",""recRVY5pY1DdkINkK"",""recZsTK2SBqdklfUU"",""rechv9QcOxZ8ksPve"",""recg1RddR9gwXNspX"",""rec3KIgI7FExNLqPG"",""recnSo7doE40wx1bL"",""recp6Lmrjqd6hZTVy"",""recVvh0qSjPqhDQpk"",""recm1I3W7o7W6VSdi"",""recCwRhCFOKz4pKvE"",""recpzNVzFEauPhyML""]","[""recbUTVDamLWAHax1"",""rec6oWa9P7md0V67q"",""rece6ELpZpUWa8DpQ"",""recYCZjABGgi47DvT"",""recdMCMqJ1tX8924y"",""receHjBveagGPPZvk"",""recVrpjf8NDlCKl7A"",""recnsfgiWAOsyRSyR""]",CWF,"[""recze0ivEv99k0dPo"",""recM7ePRIiMfiBEK0"",""recuu2WurT7lgvQn6"",""recrxNLslVcWWGuDn"",""recq5DenL0vl8Snuf"",""rec0FHckogROfgaGy"",""recxrx33N0YVQ7Zsn"",""recNnon5usdLRmQWw""]","[""recOhXh1BRpcGXB72"",""reckCpNY12X54llwT"",""recfkgUjweIQTGsAz"",""recNQefctC2KeiLeG"",""rec9h1RBicCVj6jt0"",""recDFZBLJF9hBMW3H"",""rechqo3KsAyt5HrSq""]",,true,"[""recgV7bmSkuuuzSAT"",""reciTIqeKPVjhYIWc"",""reciC9tuLaiAWTKyW"",""rec9uUpIFeKbPGBlm"",""recXVvxtiSHNDA5MT"",""recCcKkMwW5AnnkqC"",""recYoq5c5daUmPpPV"",""recnqfTfHRVfHg3uc""]","[""recjKM5xaH3No2sqq"",""reclrOnF3xRTQmkot"",""reclInkp2cuCbriMJ"",""reccjzjTXBjuJ9bbT"",""rec0KarEAfg6x3FCq"",""recF1peXOjEThQUg9"",""rec1d5ZnnAJdgiZFs"",""recqfUNqZeuyBJDkJ""]",,"[""recOhXh1BRpcGXB72""]"
recnutMCbWmttrhyI,5,2,Samuel Parot,5,0,"[""rec2G9YifGvN4YYhL"",""recuzitVFFi8AmZ40"",""recvDtleM8vfk6OC1"",""recq4yel90gUTUD2H"",""recIfem3TXVWXAB2k""]","[""recdwOEYGZ8DxLTUJ"",""recRPs1ydxqIDjEOg"",""recyfyN4kujFVTi3w"",""recyKbRMCGmfGewAV"",""rech7sFSTS6x49XVc""]",recnutMCbWmttrhyI,class_oog,"[""recUXk1rCTBLl3j4S"",""rec8mAGBiGYk3HpkV""]",,,,,,,,,,,
recoD21rUN9Qq4pgV,4,1,Ashlee Bond,4,0,"[""rec2tqfAlAdTX4g55"",""recxVsVDTZtCpRdnr"",""rec8tPpuefo69dXlO"",""recQUFR6ixWCD6Q8i""]","[""recfZjErV6grXiOk4"",""recTYuCuVNfUvncak"",""recHFLwyRYGy4cKNa"",""recxhhLw5OQ6dQ3im""]",recoD21rUN9Qq4pgV,class_oog,"[""recW5RVnDW4GorcuS""]",,,,,,,,,,,
recoIakTck18pHikM,16,12,Antonio J. Martinez,16,0,"[""rec2uRDPVBpIkoO5a"",""recdHJrkbKoZcZoiN"",""recDqLWLTELHxRM9X"",""recW0Dlsb9syKs5ve"",""recEPT41M7QgVeNUp"",""recNaENSfxvG0UMVu"",""recy8VGxB6nnff0YY"",""rec0H5iFT348zvgKI"",""recCO6qdAsYAySo1B"",""rec70VEuoqNs0m1Cp"",""recNaJ0kqp1c9M0Ka"",""recs9DSv3Tk1IG7fM"",""rec7j8GzTIZj2s6FW"",""recTLjdvOgxqoPF2Z"",""recgMYtFOaWMvKptD"",""recT6XlOY4pkM6XAq""]","[""recVys8qg27M44Naf"",""recW3ACUzfPxwrYxR"",""recqqmboGHECUlJyn"",""recAqDdmBqy3B5hH6"",""recZHr1YLaKCu8owF"",""recKW4U4oeowAzAG0"",""recEYzAWJtKTMKxhT"",""recZEWnkjgpa4OQns"",""recEowePriWsC8ik3"",""reclZ66kVPSeBf8I8"",""recXhFNIq8ga5um2X"",""recLruOIbdzzznMUu"",""recFHbfpKiKSr9rgq"",""recRwcC3j4fTkRYts"",""recBPLymAty28jZIq"",""reclbFTgTXXRks9ji""]",recoIakTck18pHikM,class_oog,"[""rec0wQobR70eQk97e"",""recpd7J1VrCuAvmcO"",""rec9hDnDABk2Jn63Z"",""rec66M6JP65oUgxt7"",""recZVjIZbv3aB4HuP"",""rec8CvnauqvLMVUf0"",""recjL9YTEPKBmsA7A"",""reciFnFY2wXYdozii"",""rectqhcQlWXJdiaxl"",""recFZeUYjog2WhqRM"",""recip657fGkaQRua3"",""recLPd8U60MI5DjCy""]",,,,,,,,,,,
recoecRalvylo1ERb,2,1,Dennis Mitchell,2,0,"[""recBIM9PfT6bsg41D"",""rec4VDspCpJERBJl8""]","[""recARRtM6on1LSMRP"",""recF4cj2RXKDMSliP""]",recoecRalvylo1ERb,class_oog,"[""rec9wGvChkIEYr9ra""]",,,,,,,,,,,
recokYiwVzDqI2UFJ,1,1,Jessica Leto,1,0,"[""recMVkLjYDUFTElr1""]","[""reczrama7zARNJJrX""]",recokYiwVzDqI2UFJ,class_oog,"[""recEXA5KIi7zkcuMz""]",,,,,,,,,,,
recotkhuiB65Mp1KD,3,3,Pablo J. Barrios,3,0,"[""recniMggMH1HmsENM"",""recr27W5RANfUWlAm"",""recC1LlZr1GscmlPI""]","[""recXjp76LDifCcTvu"",""recYXTtfrpAJ3Nvvm"",""recC24kVXhDADHYQG""]",recotkhuiB65Mp1KD,class_oog,"[""recIfAJxdyRG9m1b3"",""recvDuOEe724R4dAX"",""recB24KD5cfFLAQLQ""]",,,,,,,,,,,
recp8AfepuIJngrGM,6,9,Debra L. Ward,6,0,"[""recsAV7EC1XCcjVLn"",""recA1M889R2eXkTtW"",""receljDYMCfnrvT9S"",""recjoyTU6vFi9Vio0"",""reccF3ty9Y02b2rfe"",""rec0hrpr20STHePIT""]","[""recZ969Ndb9cj3ytT"",""recStFvN12aPsOfGR"",""rec4iZ2svnApgdukR"",""recndAQc2jxNEagYU"",""recrIYf0Es1HnC62P"",""recrWqNtXGqR0SWHN""]",recp8AfepuIJngrGM,class_oog,"[""rec24xHDnlr7Kj1lY"",""recOh2Fao2Dj2qlPT"",""recFNH3dlWOMcE4BU"",""rec8GL7h1CWWbSviG"",""recfX9tkRPqafsgqM"",""recMaad2LIEbjro0b"",""recmwUUHA0wfJfA8y"",""rec0otuCDdzkSG3ar"",""rec1FJm9aRkMpJgMG""]",,,,,,,,,,,
